x, y, th, stamp, 
-2.623244693780752, -1.0684697955336135, 0.544521491507118, 19177000000, 
-2.611868762123806, -1.061708601380472, 0.5271669963049348, 19211000000, 
-2.6003490876739908, -1.0551331525230931, 0.509767178674032, 19245000000, 
-2.5887214786888393, -1.048764494088268, 0.492355202685757, 19279000000, 
-2.576947586528023, -1.0425744409846067, 0.47498375645600593, 19313000000, 
-2.5650660641474876, -1.0365918330450434, 0.4576775839054966, 19347000000, 
-2.553049131422396, -1.0307953498626805, 0.4404185684128974, 19381000000, 
-2.540932343878315, -1.0252069632914886, 0.42319514541312775, 19415000000, 
-2.5286926366834526, -1.0198143140574312, 0.4059656838185369, 19449000000, 
-2.5163608793616055, -1.0146334777065142, 0.3887070472556944, 19483000000, 
-2.5039226391095557, -1.0096659708215345, 0.37136043185262435, 19517000000, 
-2.4913771107422136, -1.004901716778861, 0.3538106478083625, 19551000000, 
-2.4787659216878604, -1.0003635058572329, 0.3360202478813202, 19585000000, 
-2.466046345880118, -0.9960413730292992, 0.3180830942942359, 19619000000, 
-2.4532407551126756, -0.9919462555591776, 0.3003499186872563, 19653000000, 
-2.4403190432037536, -0.9880630618457237, 0.2829191749050702, 19687000000, 
-2.4273155070919357, -0.9844001242737167, 0.26563449712049286, 19721000000, 
-2.4142123876670185, -0.9809519923627595, 0.24845765350495416, 19755000000, 
-2.4010551612889786, -0.9777335991693777, 0.2312567005881129, 19789000000, 
-2.3878156123008103, -0.9747312181702509, 0.21393935735890207, 19823000000, 
-2.3745360459139375, -0.9719670214334267, 0.19651652146089532, 19857000000, 
-2.3611863559989126, -0.9694267642619596, 0.17898780386363608, 19891000000, 
-2.3477957298256995, -0.967121099270456, 0.16137631070451558, 19925000000, 
-2.3343323391364983, -0.9650469159078044, 0.14376212387988443, 19959000000, 
-2.320831295104171, -0.9632103159931689, 0.12619247028815916, 19993000000, 
-2.307263169479277, -0.9616063146138417, 0.1086945299090808, 20027000000, 
-2.293669950152164, -0.9602433041856273, 0.0912325171416353, 20061000000, 
-2.2800140085710496, -0.9591074423774336, 0.07381551856550678, 20095000000, 
-2.2663025314665837, -0.9582110196058732, 0.056433847094778666, 20129000000, 
-2.252575497693862, -0.9575496315490654, 0.039095326865552366, 20163000000, 
-2.23880929738827, -0.9571284849262073, 0.021746556819342754, 20197000000, 
-2.2250370193480213, -0.9569449555457591, 0.004345087957603368, 20231000000, 
-2.2112404715761773, -0.9570065651653574, -0.013136242415432283, 20265000000, 
-2.1974506863005123, -0.9573077675291208, -0.03068081701843642, 20299000000, 
-2.183650026801546, -0.9578487409085111, -0.048401224422018316, 20333000000, 
-2.1698481421325786, -0.9586386348231358, -0.06614972636407464, 20367000000, 
-2.1560298182715703, -0.9596750982644459, -0.08374343549131621, 20401000000, 
-2.142224841117635, -0.9609571714240545, -0.10123085095443798, 20435000000, 
-2.128396132841639, -0.9624810837202046, -0.11858762696903032, 20469000000, 
-2.1145894701861883, -0.9642463766901589, -0.1358614612116692, 20503000000, 
-2.1007746527674853, -0.9662549986722051, -0.15302290656074038, 20537000000, 
-2.0870043345951017, -0.9685002698517076, -0.17017465900061732, 20571000000, 
-2.073242724217084, -0.9709883231126771, -0.1874921261684153, 20605000000, 
-2.059530953367304, -0.9737143094134721, -0.20488584255908843, 20639000000, 
-2.0458427267295294, -0.9766844889650633, -0.22227360650478828, 20673000000, 
